UserId,product_list
25056,"[12407314, 12657784, 13202666, 14110864, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934]"
25083,"[11360942, 11481082, 12407818, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926]"
25085,"[11660132, 11659406, 11660198, 11714676, 12371324, 12371326, 12371932, 12407068, 12407178, 12657678]"
25088,"[12371370, 12658258, 12658492, 12658234, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934]"
25098,"[12657514, 13038952, 13039688, 13039840, 13039896, 13202670, 11714576, 12406910, 12407310, 12657510]"
25122,"[11407412, 12407402, 12657680, 12657748, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934]"
25124,"[13202642, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
25128,"[13039548, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
25137,"[12360426, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926, 13038938, 13038922]"
25142,"[13038962, 13039524, 13039652, 13064966, 13064998, 13039114, 12658194, 12658512, 12658000, 13038940]"
25163,"[11659686, 12407498, 12658328, 13039114, 12658194, 12658512, 12658000, 13038940, 13038934, 13038926]"
25195,"[11659740, 11659750, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934, 13038926]"
25196,"[11658950, 11659736, 11659958, 11659962, 11714680, 12407754, 13039114, 12658194, 12658512, 12658000]"
25214,"[13038962, 13064998, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934, 13038926]"
25237,"[12406974, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934, 13038926, 13038938]"
25240,"[11659632, 12360398, 12360462, 12407638, 12657434, 12658066, 12658246, 13039114, 12658194, 12658512]"
25262,"[12099206, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934, 13038926, 13038938]"
25264,"[11358628, 12658606, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934, 13038926]"
25313,"[12371378, 13039516, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934, 13038926]"
25314,"[11659812, 11660140, 12371268, 12407122, 12407132, 12658042, 13039114, 12658194, 12658512, 12658000]"
25318,"[12407818, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934, 13038926, 13038938]"
25331,"[11360704, 11660124, 11660156, 12407132, 12407350, 12407504, 12657692, 12657762, 12657784, 12657972]"
25337,"[11659688, 12360438, 12360444, 12407790, 13038648, 13038942, 13039114, 12658194, 12658512, 12658000]"
25353,"[11360798, 11460908, 12407772, 13039114, 12658194, 12658512, 12658000, 11714602, 13038940, 13038934]"
25357,"[11407436, 12407566, 12657426, 12658126, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668]"
25410,"[12407028, 12657532, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
25420,"[12407606, 12658098, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688]"
25424,"[12658574, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11360688, 11714468]"
25435,"[12360440, 12407754, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25439,"[11659302, 12406874, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25454,"[13038966, 13038978, 13039556, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
25467,"[13039904, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468, 11360688]"
25480,"[13202662, 11659688, 13039540, 13202644, 13202664, 14110862, 14110866, 14110868, 13039114, 12658194]"
25488,"[11659342, 12407214, 12657628, 12658120, 13039100, 13039114, 12658194, 12658512, 12658000, 11714602]"
25489,"[12407040, 12658104, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25490,"[12658502, 11659940, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25497,"[13039518, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468, 11360688]"
25504,"[11460978, 11659716, 11659804, 11659860, 12360438, 12360444, 12371374, 12371378, 12407728, 12407824]"
25510,"[11659562, 12658428, 11659666, 12322658, 12658430, 13039114, 12658194, 12658512, 12658000, 11714602]"
25536,"[11361044, 11407194, 11603796, 11659020, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668]"
25538,"[11659538, 12658220, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25547,"[13038158, 12407730, 11360894, 11407422, 11407476, 11461008, 11461108, 11659024, 11659346, 11714428]"
25575,"[11659116, 12437356, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25580,"[11407224, 11659326, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25583,"[13038868, 13039080, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25605,"[13038826, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468, 11360688]"
25609,"[11659626, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468, 11360688]"
25613,"[11658946, 11659548, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25629,"[13038940, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468, 11360688]"
25650,"[11659696, 11659834, 11660128, 11660232, 12407166, 12407946, 12658246, 12658252, 12658254, 12658476]"
25654,"[11659146, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468, 11360688]"
25656,"[12407198, 11659168, 12407456, 12657604, 12657644, 12657796, 12658084, 12658566, 12658602, 13039114]"
25679,"[11659006, 11659126, 11714300, 12407014, 12407386, 12407508, 13038830, 13039928, 13039114, 12658194]"
25690,"[11407374, 11659872, 12371378, 12658612, 13038702, 13039114, 12658194, 12658512, 12658000, 11714602]"
25694,"[11660054, 11237144, 11659158, 12406874, 13038648, 13039114, 12658194, 12658512, 12658000, 11714602]"
25695,"[13039532, 13039742, 13039826, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
25710,"[12371376, 12406950, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25733,"[11461026, 12658580, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468]"
25753,"[11659554, 11659626, 13039846, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004]"
25767,"[11659146, 11659306, 12407390, 12657448, 12658620, 14121822, 13039114, 12658194, 12658512, 12658000]"
25784,"[12658054, 13039114, 12658194, 12658512, 12658000, 11714602, 11360668, 11659004, 11714468, 11360688]"
25809,"[12407650, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25823,"[11145748, 11659332, 12407408, 13038648, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932]"
25845,"[13038968, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25846,"[12407760, 12407840, 12658314, 12658334, 13039690, 13039706, 13039114, 12658194, 12658512, 12658000]"
25856,"[12406886, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25870,"[13039496, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25878,"[11714588, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25879,"[11659216, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25883,"[12371248, 12407008, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940]"
25887,"[12360422, 12407720, 12407738, 12407810, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932]"
25914,"[11237148, 11360770, 11659072, 11659560, 12360436, 12658332, 13039114, 12658194, 12658512, 12658000]"
25921,"[12658502, 12658614, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940]"
25925,"[12407442, 14101712, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940]"
25934,"[11659204, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25936,"[12407214, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25951,"[12658334, 12407308, 12658388, 12658430, 12658452, 13039114, 12658194, 12658512, 12658000, 11714602]"
25961,"[12371246, 12371378, 12407516, 12407668, 12657356, 12657788, 12658204, 12658248, 12658400, 13039114]"
25982,"[13039848, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
25989,"[12658512, 13039114, 12658194, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934, 13038922]"
25990,"[12371366, 11659284, 12371292, 12407166, 12407796, 12407818, 12437232, 12658512, 13039114, 12658194]"
26019,"[11659770, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
26021,"[11360942, 12407314, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940]"
26052,"[12406894, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 11714468]"
26058,"[13039520, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 11714468]"
26059,"[11360758, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 11714468]"
26067,"[11659586, 11659588, 12658116, 12658120, 13039520, 13039114, 12658194, 12658512, 12658000, 11714602]"
26071,"[11603770, 11603772, 11407216, 11659236, 11659314, 12407488, 13039114, 12658194, 12658512, 12658000]"
26076,"[11658984, 11659298, 12658620, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930]"
26084,"[12407730, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940, 11714468]"
26089,"[12322666, 12360422, 11361056, 11407382, 11603772, 11659364, 11659774, 11659976, 12360458, 12406902]"
26145,"[11659566, 11659702, 11660136, 12658016, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932]"
26151,"[12322660, 12658148, 12658616, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930]"
26152,"[11659236, 12371376, 12407792, 12658398, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932]"
26158,"[11659652, 12407712, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930, 13038940]"
26214,"[11714566, 12406870, 12657772, 12658272, 12658392, 13038820, 13039560, 13039114, 12658194, 12658512]"
26228,"[11659158, 12371292, 11360760, 11659530, 11659666, 11659806, 12360450, 13039114, 12658194, 12658512]"
26232,"[12371378, 12407006, 12407008, 12407400, 13039114, 12658194, 12658512, 11714602, 12658000, 11714468]"
26233,"[12360450, 12407016, 13039114, 12658194, 12658512, 11714602, 12658000, 11714468, 13038932, 13038930]"
26251,"[12406976, 12658634, 13039114, 12658194, 12658512, 12658000, 11714602, 11714468, 13038932, 13038930]"
26252,"[12657692, 13039114, 12658194, 12658512, 12658000, 11714602, 11714468, 13038932, 13038930, 13038940]"
26257,"[11407406, 11659964, 12658502, 13039114, 12658194, 12658512, 12658000, 11714602, 11714468, 13038932]"
26303,"[12407014, 12407384, 12658566, 12995880, 13038882, 13039114, 12658194, 12658512, 12658000, 11714602]"
26305,"[13038818, 13038830, 13039114, 12658194, 12658512, 12658000, 11714602, 11714468, 13038932, 13038930]"
26307,"[11360776, 12406952, 13039848, 13039114, 12658194, 12658512, 12658000, 11714602, 11714468, 13038932]"
26314,"[12407154, 12407178, 13038942, 13039114, 12658194, 12658512, 12658000, 11714602, 13038932, 13038930]"
26335,"[13038832, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
26339,"[11659220, 11714676, 12399312, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932, 13038930]"
26346,"[13038648, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
26375,"[12436888, 12437060, 12437062, 12437282, 12437306, 13039114, 12658512, 12658194, 12658000, 11714602]"
26377,"[12658102, 12658148, 12658150, 12658156, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932]"
26379,"[13038720, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
26383,"[13039742, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932, 13038930, 13038940, 13038934]"
26388,"[11659750, 12407716, 12658246, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932, 13038930]"
26389,"[11407158, 13038950, 11460676, 13039114, 12658512, 12658194, 12658000, 11714602, 13038932, 13038930]"
26411,"[11407172, 11460788, 11659742, 13039114, 12658512, 12658194, 12658000, 13038932, 13038930, 12936622]"
26424,"[11659770, 13039114, 12658512, 12658194, 12658000, 13038932, 13038930, 12936622, 13038940, 12936592]"
26437,"[11360828, 12371298, 12407414, 12657742, 13038648, 13039114, 12658512, 12658194, 12658000, 13038932]"
26438,"[12360398, 12406886, 12658602, 13039114, 12658512, 12658194, 12658000, 13038932, 13038930, 12936622]"
26454,"[13039656, 11659566, 11659622, 12406932, 12407014, 12407384, 12407402, 12407626, 12407654, 12658600]"
26464,"[12696928, 11659112, 12406946, 12407188, 12407420, 12407890, 13039114, 12658512, 12658194, 12658000]"
26481,"[11659432, 11659620, 11659730, 11659858, 11659914, 12406920, 13039516, 13039114, 12658512, 12658194]"
26484,"[13039658, 13039114, 12658512, 12658194, 12658000, 12936622, 12936592, 12936586, 12936588, 12936596]"
26512,"[11360728, 11659776, 11659834, 11660188, 12407116, 12407154, 12407644, 12407760, 13039114, 12658512]"
26521,"[11460990, 11659532, 11714540, 12322658, 12406886, 12658488, 12658492, 13039114, 12658512, 12658194]"
26522,"[12407800, 13039114, 12658512, 12658194, 12936622, 12936586, 12936588, 12936596, 12936600, 12936602]"
26526,"[12657366, 12658494, 13039114, 12658512, 12658194, 12936622, 12936586, 12936588, 12936596, 12936600]"
26543,"[11407102, 11659186, 11659816, 11660228, 12406970, 12407764, 12658548, 12947664, 13038648, 13039542]"
26551,"[13039498, 13039114, 12658194, 12658512, 12658000, 13038932, 11714602, 13038930, 13038934, 13038922]"
26562,"[11237196, 13039114, 12658194, 12658512, 12658000, 13038932, 11714602, 13038930, 13038934, 13038922]"
26570,"[11659716, 12407784, 12658304, 12658352, 12658398, 12658428, 12658442, 13039518, 13039114, 12658194]"
26572,"[11460806, 11360932, 12658556, 13038932, 13039114, 12658194, 12658512, 12658000, 11714602, 13038930]"
26608,"[11659730, 12360436, 12407730, 12407790, 13039114, 12658194, 12658512, 12658000, 13038932, 11714602]"
26614,"[12406882, 12406904, 12406906, 12407022, 12407420, 12657432, 12657596, 12658538, 12973004, 13038870]"
26637,"[12371308, 12657402, 12995872, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932]"
26651,"[12371268, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932, 13038930, 13038934]"
26654,"[11659964, 12407028, 13038862, 13038952, 13038974, 13039114, 12658512, 12658194, 12658000, 11714602]"
26656,"[13039546, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932, 13038930, 13038934]"
26665,"[11659528, 11659642, 11659836, 12407800, 12658462, 13039114, 12658512, 12658194, 12658000, 11714602]"
26697,"[12407696, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932, 13038930, 13038934]"
26707,"[12360426, 11659122, 12360376, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932]"
26709,"[11659652, 11460910, 11659646, 12407308, 12407526, 12657588, 12657648, 12657890, 12658058, 12658308]"
26720,"[11659114, 12658578, 12658628, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932]"
26723,"[11141324, 11659240, 12407102, 12407790, 12658378, 13039114, 12658512, 12658194, 12658000, 11714602]"
26737,"[12371932, 12658232, 12407804, 12657382, 12657712, 12657786, 12657802, 12658070, 12658074, 12658374]"
26742,"[13039746, 14101712, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932, 13038930]"
26751,"[11659048, 11659242, 11659244, 11659310, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940]"
26760,"[12696914, 12360406, 12396558, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932]"
26770,"[11660118, 12407058, 12407166, 12407182, 12658056, 13039114, 12658512, 12658194, 12658000, 11714602]"
26781,"[12360438, 13039114, 12658512, 12658194, 12658000, 11714602, 13038940, 13038932, 13038930, 13038934]"
26784,"[12658512, 12407154, 12973004, 12657692, 12406904, 12371378, 12407730, 12407742, 12407394, 11659236]"
26840,"[12407742, 11460954, 11659622, 11659626, 12407782, 13039114, 13038940, 13038926, 13038938, 12658512]"
26841,"[11659548, 11660002, 12407424, 12657754, 12658342, 13039114, 13038940, 13038926, 13038938, 12658512]"
26869,"[12657804, 13038648, 13039114, 13038940, 13038926, 13038938, 12658512, 12658194, 13038932, 13038930]"
26879,"[11659842, 11659106, 12371244, 12371258, 12658000, 12658404, 12995894, 13039446, 13039524, 13653666]"
26885,"[12407382, 12407926, 11360886, 11658948, 11659002, 11659298, 11714426, 12406864, 12406936, 12407416]"
26898,"[12657552, 13039114, 13038940, 13038926, 13038938, 12658512, 12658194, 13038932, 13038930, 13038922]"
26906,"[11659914, 11660140, 12407754, 13039114, 13038940, 13038926, 13038938, 12658512, 12658194, 13038932]"
26925,"[11659068, 11660008, 13039114, 13038940, 13038926, 13038938, 12658512, 12658194, 13038932, 13038930]"
26952,"[11659526, 11659834, 12658528, 13039114, 13038940, 13038926, 13038938, 12658512, 12658194, 13038932]"
26975,"[11659312, 11659332, 13039114, 13038940, 13038926, 13038938, 12658512, 12658194, 13038932, 13038930]"
